name
Dome Nunatak
Schirmacher Oasis
Mount Thor
Allison Nunatak
Patuxent Range Nunatak
Patuxent Range
Mount Thor, Antarctica
Queen Louise Land, Greenland
Queen Alexandra Nunatak
Queen Maud Land Nunatak
Barnes Peak
Patuxent Range
Queen Alexandra Nunatak
Domeyko Nunatak
Mount Thorvaldson
Liv Glacier Nunatak
Mount Thor
Nunatak Nunatakker
Schirmacher Oasis
Dome Fuji
Domeyko Nunatak
Mawson Nunatak
Queen Alexandra Nunatak
Mount Thorvaldson
Dome Fuji Nunatak
Mount Thor
Queen Alexandra Nunatak
Ahlmann Ridge
Dome Nunatak
Lonewolf Nunatak
Mount Thor
Schirmacher Oasis
Patriot Hills
Mount Thorvaldson
Schirmacher Oasis
Queen Louise Land
Allan Hills
Queen Alexandra Nunatak
Allan Nunatak
Siple Dome
Mount Thor
Liberty Nunatak
Mount Thorvaldson
Queen Alexandra Nunatak
Patriot Hills
Nansen Nunatak
Snyder Nunatak
Queen Alexandra Nunatak
Dome Argus
Allan Nunatak
