name
Jesuit Novitiate of St. Stanislaus Kostka
St. Stanislaus Kostka Novitiate
Novitiate of the Jesuits in Mount St. Mary's Seminary, Cincinnati, Ohio
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate at St. Andrew Hall, Syracuse, New York
St. Ignatius Novitiate
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate at St. Andrew Hall, Syracuse, New York
Jesuit Novitiate of St. Stanislaus Kostka, Los Gatos, California
Mount Saint Mary's Novitiate
Novitiate of the Society of Jesus (Jesuit Novitiate)
Jesuit Novitiate in St. Paul, Minnesota
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate at St. Andrew-on-Hudson
Jesuit Novitiate of St. Andrew (Novitiate of St. Andrea al Quirinale) in Rome, Italy
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka (in Grand Coteau, Louisiana)
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate at St. Stanislaus Kostka, Novaliches, Philippines
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka (in Grand Coteau, Louisiana)
Jesuit Novitiate of St. Stanislaus Kostka
St. Charles College Novitiate
Novitiate of the Society of Jesus (Jesuits) in Novaliches, Philippines
Jesuit Novitiate of St. Stanislaus Kostka
Society of Jesus Novitiate (Jesuit Novitiate)
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
St. Ignatius Loyola Novitiate
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of Saint Stanislaus Kostka
Novitiate of the Society of Jesus
Jesuit Novitiate of St. Ignatius
Jesuit Novitiate of St. Stanislaus Kostka, Grand Coteau, Louisiana
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
Jesuit Novitiate of St. Stanislaus Kostka
