name
Texas Spur 10
Guadalupe Mountains Spur
Texas Spur 601
Texas Spur 601
Llano Estacado
Cedar Mountain Spur
Texas Spur
Texas Spur 122
Capitan Mountains
Abajo Mountains
Guadalupe Mountains
Guadalupe Mountains Spur
Sierra Madre Occidental
Guadalupe Mountains Spur
Capitan Reef Spur
Guadalupe Mountains Spur
Guadalupe Mountains Spur
Guadalupe Mountains Spur
Llano Estacado
Texas Spur 601
Guadalupe Mountains Spur
Llano Estacado
Guadalupe Mountains Spur
Capitan Mountains
Texas Spur 10
Texas Spur 330
Guadalupe Mountains
Texas Spur 601
Guadalupe Mountains Spur
Bighorn Mountains
Guadalupe Mountains Spur
Texas Spur 421
Llano Estacado
Texas Spur 601
Guadalupe Mountains Spur
Texas Spur 10
Guadalupe Mountains Spur
Texas Spur 10
Guadalupe Mountains Spur
Texas Spur 601
Caprock Escarpment
Culebra Spur
Texas Spur
Texas Spur 601
Brazos River Spur
Texas Spur 330
Texas Spur 601
Caprock Escarpment
Texas Spur 122
Texas Spur 122
