name
Novitiate of the Society of Jesus (Jesuits) in Los Gatos, California
Novitiate of the Sisters of Mercy in Burlingame, California
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Novitiate of the Sisters of Mercy in Burlingame, California
Novitiate of the Sisters of Mercy in Belmont, North Carolina
Novitiate of the Sisters of Mercy in Auburn, California
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits)
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Sisters of Mercy, Belmont, North Carolina
Novitiate of the Sisters of St. Joseph in Concordia, Kansas
Novitiate of the Sisters of Mercy in Dublin, Ireland
Novitiate of the Society of Jesus, St. Andrew Hall, Syracuse, New York
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Society of Jesus in St. Paul, Minnesota
The Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Mount Angel Abbey Novitiate
Novitiate of the Society of Jesus (Jesuits) in Los Gatos, California
Novitiate of the Society of Jesus (Jesuits) in Los Gatos, California
Novitiate of the Society of Jesus (Jesuits)
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits)
Novitiate of the Society of Jesus in Los Gatos, California
Novitiate of the Society of Jesus (Jesuits)
Mount St. Francis Novitiate
St. Joseph's Novitiate in the Philippines
Novitiate of the Society of Jesus (Jesuits) in Culver City, California
Novitiate of the Sisters of Mercy in Dublin, Ireland
Novitiate of the Sisters of the Holy Family, New Orleans
Mount Angel Abbey Novitiate
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Novitiate of the Society of Jesus (Jesuits)
The Novitiate of the Sisters of Mercy in Burlingame, California
Novitiate of the Sisters of Mercy, Dublin, Ireland
Novitiate of the Society of Jesus, St. Stanislaus Kostka, in Los Gatos, California
Novitiate of the Society of Jesus (Jesuits) in Los Gatos, California
Novitiate of the Sisters of Mercy in Dublin, Ireland
Novitiate of the Sisters of Mercy
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Society of Jesus in St. Paul, Minnesota
Novitiate of the Sisters of Mercy
St. Joseph's Novitiate in New York
Novitiate of the Society of Jesus (Jesuits)
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
Mount Angel Abbey Novitiate
Novitiate of the Sisters of Mercy, Dublin
Novitiate of the Society of Jesus (Jesuits) in St. Paul, Minnesota
