name
Roadstead of Cherbourg
Roadstead of Brest
Roadstead of Brest
Roadstead of Brest
Roadstead of Cherbourg
Portsmouth Roadstead
Portsmouth Roadstead
Portsmouth Roadstead
Portsmouth Roadstead
Portsmouth Roadstead
Roadstead of Cherbourg
Roadstead of Toulon
Roadstead of Toulon
Roadstead of Toulon
Roadstead of Toulon
Main Street
Broadway
Broadway
Broadway
Broadway
Roadstead of Cherbourg
Roadstead of Toulon
Roadstead of Toulon
Portland Roads
Portland Harbour
Roadstead of Toulon
Roadstead of Toulon
Roadstead of Toulon
Roadstead of Toulon
Roadstead of Cherbourg
Port of Singapore
Main Street
Portland
Portland
Port of Rotterdam
Roadstead of Cherbourg
Roadstead of Toulon
Roadstead of Cherbourg
Roadstead of Toulon
Roadstead of Cherbourg
Roadstead of Cherbourg
Roadstead of Cherbourg
Roadstead of Brest
Roadstead of Toulon
Roadstead of Cherbourg
Portsmouth
Port of Singapore
Port of Rotterdam
Portland Roadstead
Port of London
