name
5th Avenue and Main Street
Main Street and First Avenue
Times Square
Broadway and Fifth Avenue
Fifth Avenue and 42nd Street
Times Square
5th Avenue and Broadway
Eighth Avenue and 34th Street
Times Square
Broadway and 42nd Street
5th Avenue and Main Street
5th Avenue and Main Street
Fifth Avenue and 42nd Street
Main Street and Elm Avenue
5th Avenue and Main Street
Broadway and 5th Avenue
5th Avenue and Main Street
Times Square
5th Avenue and Main Street
Fifth Avenue and Main Street
5th Avenue and Main Street
5th Avenue and Main Street
Broadway and 7th Avenue
5th Avenue and Elm Street
5th Avenue and Main Street
Fifth Avenue and 42nd Street
Times Square
Times Square
Fifth Avenue and Broadway
5th Avenue and Broadway
5th Avenue and Main Street
Broadway and 5th Avenue
5th Avenue and Main Street
Main Street and First Avenue
5th Avenue and Main Street
Times Square
Fifth Avenue and 42nd Street
5th Avenue and Main Street
5th Avenue and Main Street
Main Street and First Avenue
Main Street and First Avenue
5th Avenue and Main Street
5th Avenue and Main Street
5th Avenue and Main Street
Broadway and Fifth Avenue
Times Square
5th Avenue and Main Street
Intersection of 5th Avenue and Main Street
Fifth Avenue and 42nd Street
5th Avenue and Main Street
