name
Novitiate of the Sisters of Mercy
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Novitiate of the Sisters of Mercy
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Novitiate of the Sisters of Mercy
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Novitiate Mary Johnson
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Clare of Assisi
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
Novitiate Mary Johnson
